mins2017,pts2017,valid2017,mins2018,pts2018,valid2018,mins2019,pts2019,valid2019,diff,home,points
1177,43,1,2921,107,1,2957,97,1,4,0,0
1177,43,1,2921,107,1,2957,97,1,3,1,1
1177,43,1,2921,107,1,2957,97,1,2,0,8
1177,43,1,2921,107,1,2957,97,1,2,1,2
1177,43,1,2921,107,1,2957,97,1,2,0,7
826,55,1,965,67,1,1203,65,1,3,1,0
826,55,1,965,67,1,1203,65,1,3,0,4
826,55,1,965,67,1,1203,65,1,2,1,1
826,55,1,965,67,1,1203,65,1,4,0,0
826,55,1,965,67,1,1203,65,1,3,1,0
826,55,1,965,67,1,1203,65,1,2,0,1
826,55,1,965,67,1,1203,65,1,2,1,2
826,55,1,965,67,1,1203,65,1,2,0,0
3074,217,1,2423,160,1,2588,158,1,3,1,2
3074,217,1,2423,160,1,2588,158,1,3,0,21
3074,217,1,2423,160,1,2588,158,1,2,1,5
3074,217,1,2423,160,1,2588,158,1,4,0,16
3074,217,1,2423,160,1,2588,158,1,3,1,16
3074,217,1,2423,160,1,2588,158,1,2,0,5
3074,217,1,2423,160,1,2588,158,1,2,1,6
3074,217,1,2423,160,1,2588,158,1,2,0,9
1427,77,1,562,24,1,2699,124,1,3,1,0
1427,77,1,562,24,1,2699,124,1,3,0,0
1427,77,1,562,24,1,2699,124,1,2,1,0
1427,77,1,562,24,1,2699,124,1,4,0,12
1427,77,1,562,24,1,2699,124,1,3,1,1
1427,77,1,562,24,1,2699,124,1,2,0,0
1427,77,1,562,24,1,2699,124,1,2,1,0
1427,77,1,562,24,1,2699,124,1,2,0,0
2292,178,1,2033,159,1,2478,169,1,3,1,2
2292,178,1,2033,159,1,2478,169,1,3,0,24
2292,178,1,2033,159,1,2478,169,1,2,1,1
2292,178,1,2033,159,1,2478,169,1,4,0,18
2292,178,1,2033,159,1,2478,169,1,3,1,13
2292,178,1,2033,159,1,2478,169,1,2,0,11
2292,178,1,2033,159,1,2478,169,1,2,1,2
2292,178,1,2033,159,1,2478,169,1,2,0,3
2822,85,1,1504,56,1,1340,36,1,3,1,2
2822,85,1,1504,56,1,1340,36,1,3,0,1
2822,85,1,1504,56,1,1340,36,1,2,1,2
2822,85,1,1504,56,1,1340,36,1,4,0,2
2822,85,1,1504,56,1,1340,36,1,3,1,0
2822,85,1,1504,56,1,1340,36,1,2,0,6
2822,85,1,1504,56,1,1340,36,1,2,1,2
2822,85,1,1504,56,1,1340,36,1,2,0,6
206,11,1,2115,131,1,2235,100,1,3,1,2
206,11,1,2115,131,1,2235,100,1,3,0,2
206,11,1,2115,131,1,2235,100,1,2,1,9
206,11,1,2115,131,1,2235,100,1,4,0,1
206,11,1,2115,131,1,2235,100,1,3,1,1
206,11,1,2115,131,1,2235,100,1,2,0,1
206,11,1,2115,131,1,2235,100,1,2,1,0
206,11,1,2115,131,1,2235,100,1,2,0,1
90,9,1,270,13,1,1612,58,1,3,1,0
90,9,1,270,13,1,1612,58,1,3,0,0
90,9,1,270,13,1,1612,58,1,2,1,0
90,9,1,270,13,1,1612,58,1,4,0,0
90,9,1,270,13,1,1612,58,1,3,1,0
90,9,1,270,13,1,1612,58,1,2,0,0
90,9,1,270,13,1,1612,58,1,2,1,0
90,9,1,270,13,1,1612,58,1,2,0,0
2957,175,1,1822,94,1,1845,117,1,3,1,1
2957,175,1,1822,94,1,1845,117,1,3,0,0
2957,175,1,1822,94,1,1845,117,1,2,1,0
2957,175,1,1822,94,1,1845,117,1,4,0,1
2957,175,1,1822,94,1,1845,117,1,3,1,0
2957,175,1,1822,94,1,1845,117,1,2,0,0
2957,175,1,1822,94,1,1845,117,1,2,1,0
2957,175,1,1822,94,1,1845,117,1,2,0,0
2323,143,1,1837,66,1,1430,41,1,3,1,2
2323,143,1,1837,66,1,1430,41,1,3,0,1
2323,143,1,1837,66,1,1430,41,1,2,1,2
2323,143,1,1837,66,1,1430,41,1,4,0,4
2323,143,1,1837,66,1,1430,41,1,3,1,0
2323,143,1,1837,66,1,1430,41,1,2,0,6
2323,143,1,1837,66,1,1430,41,1,2,1,1
2323,143,1,1837,66,1,1430,41,1,2,0,0
1666,39,1,2760,90,1,2750,75,1,3,1,1
1666,39,1,2760,90,1,2750,75,1,3,0,2
1666,39,1,2760,90,1,2750,75,1,2,1,2
1666,39,1,2760,90,1,2750,75,1,4,0,5
1666,39,1,2760,90,1,2750,75,1,3,1,2
1666,39,1,2760,90,1,2750,75,1,2,0,3
1666,39,1,2760,90,1,2750,75,1,2,1,2
1666,39,1,2760,90,1,2750,75,1,2,0,3
768,31,1,1589,53,1,2223,52,1,3,1,1
768,31,1,1589,53,1,2223,52,1,3,0,2
768,31,1,1589,53,1,2223,52,1,2,1,1
768,31,1,1589,53,1,2223,52,1,4,0,0
768,31,1,1589,53,1,2223,52,1,3,1,1
768,31,1,1589,53,1,2223,52,1,2,0,0
768,31,1,1589,53,1,2223,52,1,2,1,0
768,31,1,1589,53,1,2223,52,1,2,0,0
2532,107,1,1941,78,1,2431,64,1,3,1,0
2532,107,1,1941,78,1,2431,64,1,3,0,1
2532,107,1,1941,78,1,2431,64,1,2,1,2
2532,107,1,1941,78,1,2431,64,1,4,0,2
2532,107,1,1941,78,1,2431,64,1,3,1,-1
2532,107,1,1941,78,1,2431,64,1,2,0,0
2532,107,1,1941,78,1,2431,64,1,2,1,0
2532,107,1,1941,78,1,2431,64,1,2,0,0
0,0,0,2291,94,1,341,9,1,3,1,0
0,0,0,2291,94,1,341,9,1,3,0,0
0,0,0,2291,94,1,341,9,1,2,1,0
0,0,0,2291,94,1,341,9,1,4,0,0
0,0,0,2291,94,1,341,9,1,3,1,0
0,0,0,2291,94,1,341,9,1,2,0,0
0,0,0,2291,94,1,341,9,1,2,1,0
0,0,0,2291,94,1,341,9,1,2,0,0
0,0,0,0,0,0,699,43,1,3,1,1
0,0,0,0,0,0,699,43,1,3,0,1
0,0,0,0,0,0,699,43,1,2,1,1
0,0,0,0,0,0,699,43,1,4,0,0
0,0,0,0,0,0,699,43,1,3,1,3
0,0,0,0,0,0,699,43,1,2,0,0
0,0,0,0,0,0,699,43,1,2,1,0
0,0,0,0,0,0,699,43,1,2,0,0
0,0,0,0,0,0,62,7,1,3,1,0
0,0,0,0,0,0,62,7,1,3,0,0
0,0,0,0,0,0,62,7,1,2,1,0
0,0,0,0,0,0,62,7,1,4,0,0
0,0,0,0,0,0,62,7,1,3,1,0
0,0,0,0,0,0,62,7,1,2,0,0
0,0,0,0,0,0,62,7,1,2,1,0
0,0,0,0,0,0,62,7,1,2,0,0
0,0,0,0,0,0,525,17,1,3,1,0
0,0,0,0,0,0,525,17,1,3,0,0
0,0,0,0,0,0,525,17,1,2,1,0
0,0,0,0,0,0,525,17,1,4,0,0
0,0,0,0,0,0,525,17,1,3,1,0
0,0,0,0,0,0,525,17,1,2,0,0
0,0,0,0,0,0,525,17,1,2,1,0
0,0,0,0,0,0,525,17,1,2,0,0
0,0,0,0,0,0,1482,54,1,3,1,0
0,0,0,0,0,0,1482,54,1,3,0,0
0,0,0,0,0,0,1482,54,1,2,1,3
0,0,0,0,0,0,1482,54,1,4,0,0
0,0,0,0,0,0,1482,54,1,3,1,0
0,0,0,0,0,0,1482,54,1,2,0,1
0,0,0,0,0,0,1482,54,1,2,1,1
0,0,0,0,0,0,1482,54,1,2,0,1
0,0,0,214,12,1,74,7,1,3,1,0
0,0,0,214,12,1,74,7,1,3,0,0
0,0,0,214,12,1,74,7,1,2,1,0
0,0,0,214,12,1,74,7,1,4,0,0
0,0,0,214,12,1,74,7,1,3,1,0
0,0,0,214,12,1,74,7,1,2,0,0
0,0,0,214,12,1,74,7,1,2,1,0
0,0,0,214,12,1,74,7,1,2,0,0
0,0,0,0,0,0,1002,45,1,3,1,1
0,0,0,0,0,0,1002,45,1,3,0,0
0,0,0,0,0,0,1002,45,1,2,1,1
0,0,0,0,0,0,1002,45,1,4,0,7
0,0,0,0,0,0,1002,45,1,3,1,3
0,0,0,0,0,0,1002,45,1,2,0,3
0,0,0,0,0,0,1002,45,1,2,1,1
0,0,0,0,0,0,1002,45,1,2,0,3
0,0,1,888,35,1,66,3,1,3,1,0
0,0,1,888,35,1,66,3,1,3,0,0
0,0,1,888,35,1,66,3,1,2,1,0
0,0,1,888,35,1,66,3,1,4,0,0
0,0,1,888,35,1,66,3,1,3,1,0
0,0,1,888,35,1,66,3,1,2,0,0
0,0,1,888,35,1,66,3,1,2,1,0
0,0,1,888,35,1,66,3,1,2,0,0
0,0,0,3141,144,1,2836,167,1,3,1,2
0,0,0,3141,144,1,2836,167,1,3,0,0
0,0,0,3141,144,1,2836,167,1,2,1,2
0,0,0,3141,144,1,2836,167,1,4,0,0
0,0,0,3141,144,1,2836,167,1,3,1,0
0,0,0,3141,144,1,2836,167,1,2,0,6
0,0,0,3141,144,1,2836,167,1,2,1,2
0,0,0,3141,144,1,2836,167,1,2,0,12
1710,59,1,1710,69,1,0,0,1,3,1,0
1710,59,1,1710,69,1,0,0,1,3,0,0
1710,59,1,1710,69,1,0,0,1,2,1,0
1710,59,1,1710,69,1,0,0,1,4,0,0
1710,59,1,1710,69,1,0,0,1,3,1,0
1710,59,1,1710,69,1,0,0,1,2,0,0
1710,59,1,1710,69,1,0,0,1,2,1,0
1710,59,1,1710,69,1,0,0,1,2,0,0
0,0,1,0,0,0,0,0,0,3,1,0
0,0,1,0,0,0,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,2,1,0
0,0,1,0,0,0,0,0,0,4,0,0
0,0,1,0,0,0,0,0,0,3,1,0
0,0,1,0,0,0,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,2,1,0
0,0,1,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,2
0,0,0,0,0,0,0,0,0,3,1,4
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,2,1,4
0,0,0,0,0,0,0,0,0,2,0,6
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,2,1,9
0,0,0,0,0,0,0,0,0,2,0,3
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,2,0,1
0,0,1,0,0,0,0,0,0,2,0,1
0,0,1,0,0,0,0,0,0,2,1,0
0,0,1,0,0,0,0,0,0,2,0,0
0,0,0,360,15,1,0,0,1,3,1,0
0,0,0,360,15,1,0,0,1,3,0,0
0,0,0,360,15,1,0,0,1,4,1,0
0,0,0,360,15,1,0,0,1,3,0,0
0,0,0,360,15,1,0,0,1,2,1,0
0,0,0,360,15,1,0,0,1,3,0,0
0,0,0,360,15,1,0,0,1,2,0,0
0,0,0,360,15,1,0,0,1,4,1,0
0,0,0,0,0,0,669,33,1,3,1,1
0,0,0,0,0,0,669,33,1,3,0,2
0,0,0,0,0,0,669,33,1,4,1,13
0,0,0,0,0,0,669,33,1,3,0,1
0,0,0,0,0,0,669,33,1,2,1,1
0,0,0,0,0,0,669,33,1,3,0,4
0,0,0,0,0,0,669,33,1,2,0,1
0,0,0,0,0,0,669,33,1,4,1,2
2826,86,1,0,0,0,0,0,0,3,1,1
2826,86,1,0,0,0,0,0,0,3,0,-4
2826,86,1,0,0,0,0,0,0,4,1,0
2826,86,1,0,0,0,0,0,0,3,0,0
2826,86,1,0,0,0,0,0,0,2,1,0
2826,86,1,0,0,0,0,0,0,3,0,0
2826,86,1,0,0,0,0,0,0,2,0,0
2826,86,1,0,0,0,0,0,0,4,1,0
816,32,1,0,0,0,0,0,0,3,1,1
816,32,1,0,0,0,0,0,0,3,0,0
816,32,1,0,0,0,0,0,0,4,1,1
816,32,1,0,0,0,0,0,0,3,0,1
816,32,1,0,0,0,0,0,0,2,1,0
816,32,1,0,0,0,0,0,0,3,0,0
816,32,1,0,0,0,0,0,0,2,0,0
816,32,1,0,0,0,0,0,0,4,1,0
2671,89,1,0,0,0,0,0,0,3,1,2
2671,89,1,0,0,0,0,0,0,3,0,2
2671,89,1,0,0,0,0,0,0,4,1,2
2671,89,1,0,0,0,0,0,0,3,0,1
2671,89,1,0,0,0,0,0,0,2,1,2
2671,89,1,0,0,0,0,0,0,3,0,0
2671,89,1,0,0,0,0,0,0,2,0,1
2671,89,1,0,0,0,0,0,0,4,1,2
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,4,1,0
2087,81,1,0,0,0,0,0,0,3,1,0
2087,81,1,0,0,0,0,0,0,3,0,1
2087,81,1,0,0,0,0,0,0,4,1,1
2087,81,1,0,0,0,0,0,0,3,0,0
2087,81,1,0,0,0,0,0,0,2,1,0
2087,81,1,0,0,0,0,0,0,3,0,1
2087,81,1,0,0,0,0,0,0,2,0,1
2087,81,1,0,0,0,0,0,0,4,1,1
233,5,1,0,0,0,0,0,0,3,1,1
233,5,1,0,0,0,0,0,0,3,0,0
233,5,1,0,0,0,0,0,0,4,1,7
233,5,1,0,0,0,0,0,0,3,0,1
233,5,1,0,0,0,0,0,0,2,1,0
233,5,1,0,0,0,0,0,0,3,0,0
233,5,1,0,0,0,0,0,0,2,0,0
233,5,1,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,4,1,2
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,4,1,0
3386,114,1,0,0,0,0,0,0,3,1,0
3386,114,1,0,0,0,0,0,0,3,0,0
3386,114,1,0,0,0,0,0,0,4,1,0
3386,114,1,0,0,0,0,0,0,3,0,0
3386,114,1,0,0,0,0,0,0,2,1,6
3386,114,1,0,0,0,0,0,0,3,0,0
3386,114,1,0,0,0,0,0,0,2,0,0
3386,114,1,0,0,0,0,0,0,4,1,0
1024,72,1,970,46,1,0,0,1,3,1,0
1024,72,1,970,46,1,0,0,1,3,0,0
1024,72,1,970,46,1,0,0,1,4,1,0
1024,72,1,970,46,1,0,0,1,3,0,0
1024,72,1,970,46,1,0,0,1,2,1,0
1024,72,1,970,46,1,0,0,1,3,0,0
1024,72,1,970,46,1,0,0,1,2,0,0
1024,72,1,970,46,1,0,0,1,4,1,0
0,0,0,741,33,1,0,0,0,3,1,0
0,0,0,741,33,1,0,0,0,3,0,0
0,0,0,741,33,1,0,0,0,4,1,0
0,0,0,741,33,1,0,0,0,3,0,0
0,0,0,741,33,1,0,0,0,2,1,0
0,0,0,741,33,1,0,0,0,3,0,0
0,0,0,741,33,1,0,0,0,2,0,0
0,0,0,741,33,1,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,3
0,0,0,0,0,0,0,0,0,3,0,3
0,0,0,0,0,0,0,0,0,2,1,9
0,0,0,0,0,0,0,0,0,3,0,5
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,3
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,7
0,0,0,0,0,0,0,0,0,3,0,4
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,2
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,2
0,0,1,0,0,0,0,0,0,3,1,0
0,0,1,0,0,0,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,4,1,0
0,0,1,0,0,0,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,2,1,0
0,0,1,0,0,0,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,3
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,7
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,2
534,23,1,0,0,0,0,0,0,3,1,0
534,23,1,0,0,0,0,0,0,3,0,1
534,23,1,0,0,0,0,0,0,4,1,1
534,23,1,0,0,0,0,0,0,3,0,1
534,23,1,0,0,0,0,0,0,2,1,0
534,23,1,0,0,0,0,0,0,3,0,0
534,23,1,0,0,0,0,0,0,2,0,0
534,23,1,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,4,1,2
20,1,1,0,0,0,0,0,0,3,1,1
20,1,1,0,0,0,0,0,0,3,0,0
20,1,1,0,0,0,0,0,0,4,1,0
20,1,1,0,0,0,0,0,0,3,0,0
20,1,1,0,0,0,0,0,0,2,1,0
20,1,1,0,0,0,0,0,0,3,0,0
20,1,1,0,0,0,0,0,0,2,0,0
20,1,1,0,0,0,0,0,0,4,1,0
0,0,1,600,25,1,0,0,1,3,1,2
0,0,1,600,25,1,0,0,1,3,0,7
0,0,1,600,25,1,0,0,1,4,1,2
0,0,1,600,25,1,0,0,1,3,0,2
0,0,1,600,25,1,0,0,1,2,1,3
0,0,1,600,25,1,0,0,1,3,0,2
0,0,1,600,25,1,0,0,1,2,0,2
0,0,1,600,25,1,0,0,1,4,1,1
0,0,0,0,0,0,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,3,0,10
0,0,0,0,0,0,0,0,0,4,1,5
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,1,3
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,6
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,4,1,0
0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,2,1,3
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,4,1,2
0,0,0,0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0,2,1,3
0,0,0,0,0,0,0,0,0,3,0,2
0,0,0,0,0,0,0,0,0,2,0,2
0,0,0,0,0,0,0,0,0,4,1,2
0,0,0,873,45,1,0,0,0,2,1,2
0,0,0,873,45,1,0,0,0,3,0,9
0,0,0,873,45,1,0,0,0,2,0,2
0,0,0,873,45,1,0,0,0,4,1,2
0,0,0,1542,43,1,0,0,0,4,1,0
2400,84,1,2289,99,1,2675,105,1,2,1,2
2400,84,1,2289,99,1,2675,105,1,4,0,0
2400,84,1,2289,99,1,2675,105,1,3,1,1
2400,84,1,2289,99,1,2675,105,1,4,0,1
2400,84,1,2289,99,1,2675,105,1,4,0,0
2400,84,1,2289,99,1,2675,105,1,4,1,0
2400,84,1,2289,99,1,2675,105,1,5,0,0
2400,84,1,2289,99,1,2675,105,1,2,1,0
0,0,1,2215,85,1,1504,87,1,2,1,0
0,0,1,2215,85,1,1504,87,1,4,0,0
0,0,1,2215,85,1,1504,87,1,3,1,0
0,0,1,2215,85,1,1504,87,1,4,0,0
0,0,1,2215,85,1,1504,87,1,4,0,1
0,0,1,2215,85,1,1504,87,1,4,1,0
0,0,1,2215,85,1,1504,87,1,5,0,0
0,0,1,2215,85,1,1504,87,1,2,1,0
0,0,0,0,0,0,435,20,1,2,1,0
0,0,0,0,0,0,435,20,1,4,0,0
0,0,0,0,0,0,435,20,1,3,1,0
0,0,0,0,0,0,435,20,1,4,0,0
0,0,0,0,0,0,435,20,1,4,0,0
0,0,0,0,0,0,435,20,1,4,1,0
0,0,0,0,0,0,435,20,1,5,0,0
0,0,0,0,0,0,435,20,1,2,1,0
0,0,1,0,0,0,180,3,1,2,1,0
0,0,1,0,0,0,180,3,1,4,0,0
0,0,1,0,0,0,180,3,1,3,1,0
0,0,1,0,0,0,180,3,1,4,0,0
0,0,1,0,0,0,180,3,1,4,0,0
0,0,1,0,0,0,180,3,1,4,1,0
0,0,1,0,0,0,180,3,1,5,0,0
0,0,1,0,0,0,180,3,1,2,1,0
3420,157,1,3420,143,1,2117,83,1,2,1,1
3420,157,1,3420,143,1,2117,83,1,4,0,1
3420,157,1,3420,143,1,2117,83,1,3,1,7
3420,157,1,3420,143,1,2117,83,1,4,0,6
3420,157,1,3420,143,1,2117,83,1,4,0,2
3420,157,1,3420,143,1,2117,83,1,4,1,7
3420,157,1,3420,143,1,2117,83,1,5,0,2
3420,157,1,3420,143,1,2117,83,1,2,1,15
2880,77,1,1871,48,1,2786,81,1,2,1,1
2880,77,1,1871,48,1,2786,81,1,4,0,1
2880,77,1,1871,48,1,2786,81,1,3,1,6
2880,77,1,1871,48,1,2786,81,1,4,0,6
2880,77,1,1871,48,1,2786,81,1,4,0,0
2880,77,1,1871,48,1,2786,81,1,4,1,2
2880,77,1,1871,48,1,2786,81,1,5,0,1
2880,77,1,1871,48,1,2786,81,1,2,1,5
0,0,0,0,0,0,686,18,1,2,1,0
0,0,0,0,0,0,686,18,1,4,0,0
0,0,0,0,0,0,686,18,1,3,1,0
0,0,0,0,0,0,686,18,1,4,0,0
0,0,0,0,0,0,686,18,1,4,0,0
0,0,0,0,0,0,686,18,1,4,1,0
0,0,0,0,0,0,686,18,1,5,0,0
0,0,0,0,0,0,686,18,1,2,1,0
1185,46,1,388,17,1,209,8,1,2,1,0
1185,46,1,388,17,1,209,8,1,4,0,0
1185,46,1,388,17,1,209,8,1,3,1,0
1185,46,1,388,17,1,209,8,1,4,0,0
1185,46,1,388,17,1,209,8,1,4,0,0
1185,46,1,388,17,1,209,8,1,4,1,0
1185,46,1,388,17,1,209,8,1,5,0,0
1185,46,1,388,17,1,209,8,1,2,1,0
3069,118,1,1588,34,1,2727,79,1,2,1,1
3069,118,1,1588,34,1,2727,79,1,4,0,1
3069,118,1,1588,34,1,2727,79,1,3,1,7
3069,118,1,1588,34,1,2727,79,1,4,0,15
3069,118,1,1588,34,1,2727,79,1,4,0,5
3069,118,1,1588,34,1,2727,79,1,4,1,2
3069,118,1,1588,34,1,2727,79,1,5,0,1
3069,118,1,1588,34,1,2727,79,1,2,1,6
0,0,0,456,27,1,981,70,1,2,1,0
0,0,0,456,27,1,981,70,1,4,0,1
0,0,0,456,27,1,981,70,1,3,1,0
0,0,0,456,27,1,981,70,1,4,0,0
0,0,0,456,27,1,981,70,1,4,0,1
0,0,0,456,27,1,981,70,1,4,1,1
0,0,0,456,27,1,981,70,1,5,0,1
0,0,0,456,27,1,981,70,1,2,1,0
1350,62,1,2093,118,1,1767,111,1,2,1,2
1350,62,1,2093,118,1,1767,111,1,4,0,6
1350,62,1,2093,118,1,1767,111,1,3,1,2
1350,62,1,2093,118,1,1767,111,1,4,0,8
1350,62,1,2093,118,1,1767,111,1,4,0,1
1350,62,1,2093,118,1,1767,111,1,4,1,8
1350,62,1,2093,118,1,1767,111,1,5,0,0
1350,62,1,2093,118,1,1767,111,1,2,1,0
0,0,0,1084,38,1,2235,74,1,2,1,0
0,0,0,1084,38,1,2235,74,1,4,0,3
0,0,0,1084,38,1,2235,74,1,3,1,1
0,0,0,1084,38,1,2235,74,1,4,0,0
0,0,0,1084,38,1,2235,74,1,4,0,0
0,0,0,1084,38,1,2235,74,1,4,1,0
0,0,0,1084,38,1,2235,74,1,5,0,0
0,0,0,1084,38,1,2235,74,1,2,1,0
2039,106,1,685,31,1,1370,50,1,2,1,0
2039,106,1,685,31,1,1370,50,1,4,0,0
2039,106,1,685,31,1,1370,50,1,3,1,0
2039,106,1,685,31,1,1370,50,1,4,0,0
2039,106,1,685,31,1,1370,50,1,4,0,5
2039,106,1,685,31,1,1370,50,1,4,1,0
2039,106,1,685,31,1,1370,50,1,5,0,1
2039,106,1,685,31,1,1370,50,1,2,1,1
0,0,0,3045,155,1,1493,66,1,2,1,1
0,0,0,3045,155,1,1493,66,1,4,0,1
0,0,0,3045,155,1,1493,66,1,3,1,0
0,0,0,3045,155,1,1493,66,1,4,0,0
0,0,0,3045,155,1,1493,66,1,4,0,0
0,0,0,3045,155,1,1493,66,1,4,1,0
0,0,0,3045,155,1,1493,66,1,5,0,0
0,0,0,3045,155,1,1493,66,1,2,1,0
0,0,0,0,0,0,2259,102,1,2,1,1
0,0,0,0,0,0,2259,102,1,4,0,1
0,0,0,0,0,0,2259,102,1,3,1,5
0,0,0,0,0,0,2259,102,1,4,0,1
0,0,0,0,0,0,2259,102,1,4,0,0
0,0,0,0,0,0,2259,102,1,4,1,1
0,0,0,0,0,0,2259,102,1,5,0,2
0,0,0,0,0,0,2259,102,1,2,1,2
1867,68,1,1757,49,1,930,26,1,2,1,0
1867,68,1,1757,49,1,930,26,1,4,0,1
1867,68,1,1757,49,1,930,26,1,3,1,12
1867,68,1,1757,49,1,930,26,1,4,0,6
1867,68,1,1757,49,1,930,26,1,4,0,0
1867,68,1,1757,49,1,930,26,1,4,1,2
1867,68,1,1757,49,1,930,26,1,5,0,1
1867,68,1,1757,49,1,930,26,1,2,1,6
0,0,0,2013,61,1,1176,40,1,2,1,0
0,0,0,2013,61,1,1176,40,1,4,0,0
0,0,0,2013,61,1,1176,40,1,3,1,6
0,0,0,2013,61,1,1176,40,1,4,0,6
0,0,0,2013,61,1,1176,40,1,4,0,7
0,0,0,2013,61,1,1176,40,1,4,1,1
