isvalid2017,minutes2017,points2017,influence2017,creativity2017,threat2017,isvalid2018,minutes2018,points2018,influence2018,creativity2018,threat2018,isvalid2019,minutes2019,points2019,influence2019,creativity2019,threat2019,isvalidgw-less-1,minutesgw-less-1,pointsgw-less-1,influencegw-less-1,creativitygw-less-1,threatgw-less-1,athomegw-less-1,difficultygw-less-1,isvalidgw-less-2,minutesgw-less-2,pointsgw-less-2,influencegw-less-2,creativitygw-less-2,threatgw-less-2,athomegw-less-2,difficultygw-less-2,isvalidgw-less-3,minutesgw-less-3,pointsgw-less-3,influencegw-less-3,creativitygw-less-3,threatgw-less-3,athomegw-less-3,difficultygw-less-3,isvalidgw-less-4,minutesgw-less-4,pointsgw-less-4,influencegw-less-4,creativitygw-less-4,threatgw-less-4,athomegw-less-4,difficultygw-less-4,isvalidgw-less-5,minutesgw-less-5,pointsgw-less-5,influencegw-less-5,creativitygw-less-5,threatgw-less-5,athomegw-less-5,difficultygw-less-5,isvalidgw-less-6,minutesgw-less-6,pointsgw-less-6,influencegw-less-6,creativitygw-less-6,threatgw-less-6,athomegw-less-6,difficultygw-less-6,isvalidgw-less-7,minutesgw-less-7,pointsgw-less-7,influencegw-less-7,creativitygw-less-7,threatgw-less-7,athomegw-less-7,difficultygw-less-7,isvalidgw-less-8,minutesgw-less-8,pointsgw-less-8,influencegw-less-8,creativitygw-less-8,threatgw-less-8,athomegw-less-8,difficultygw-less-8,isvalidgw-less-9,minutesgw-less-9,pointsgw-less-9,influencegw-less-9,creativitygw-less-9,threatgw-less-9,athomegw-less-9,difficultygw-less-9,isvalidgw-less-10,minutesgw-less-10,pointsgw-less-10,influencegw-less-10,creativitygw-less-10,threatgw-less-10,athomegw-less-10,difficultygw-less-10,isvalidgw-less-11,minutesgw-less-11,pointsgw-less-11,influencegw-less-11,creativitygw-less-11,threatgw-less-11,athomegw-less-11,difficultygw-less-11,isvalidgw-less-12,minutesgw-less-12,pointsgw-less-12,influencegw-less-12,creativitygw-less-12,threatgw-less-12,athomegw-less-12,difficultygw-less-12,isvalidgw-less-13,minutesgw-less-13,pointsgw-less-13,influencegw-less-13,creativitygw-less-13,threatgw-less-13,athomegw-less-13,difficultygw-less-13,playerid,teamid,position,selectedby,transfersin,transfersout,diff,home,value,points
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,0.0,0.0,2,0,65.0,3.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,12465.0,40022.0,2,1,65.0,2.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,4840.0,59076.0,5,0,64.0,0.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,3452.0,34526.0,3,1,63.0,2.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,2149.0,23694.0,3,1,63.0,1.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,1246.0,13649.0,3,0,62.0,0.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,817.0,10858.0,3,0,62.0,0.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,661.0,8690.0,3,1,61.0,0.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,725.0,7396.0,5,0,61.0,0.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,889.0,3818.0,2,1,61.0,0.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,588.0,3767.0,2,0,60.0,9.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,68.0,9.0,41.0,26.6,49.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,8042.0,1815.0,2,1,60.0,3.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,61.0,3.0,12.8,33.8,19.0,1.0,2,1.0,68.0,9.0,41.0,26.6,49.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,229,9,3,0.8,2390.0,2910.0,3,1,60.0,1.0
1.0,2486.0,124.0,571.8,539.0,809.0,1.0,2916.0,141.0,783.6,585.6,954.0,1.0,1998.0,129.0,547.4,443.9,779.0,1.0,28.0,1.0,3.0,11.5,36.0,1.0,3,1.0,61.0,3.0,12.8,33.8,19.0,1.0,2,1.0,68.0,9.0,41.0,26.6,49.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,90.0,1.0,24.4,26.2,51.0,1.0,3,1.0,63.0,2.0,1.8,4.8,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,61.0,2.0,6.8,3.3,28.0,1.0,2,1.0,66.0,3.0,0.0,2.5,24.0,0.0,2,229,9,3,0.8,1133.0,3739.0,4,0,60.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,0.0,0.0,2,0,55.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,673.0,3297.0,2,1,55.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,516.0,3088.0,5,0,54.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,58.0,2404.0,3,1,54.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,86.0,1297.0,3,1,53.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,132.0,454.0,3,0,53.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,111.0,393.0,3,0,53.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,98.0,358.0,3,1,53.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,103.0,330.0,5,0,52.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,135.0,216.0,2,1,52.0,0.0
1.0,1683.0,80.0,290.6,412.8,461.0,1.0,1978.0,84.0,320.2,310.2,599.0,1.0,605.0,44.0,205.4,242.3,263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,9,3,0.1,116.0,261.0,2,0,52.0,0.0
